,date,product
169,2019-02-15 10:41:46,coffee
94,2019-02-15 10:44:01,coffee
100,2019-02-15 10:50:46,coffee
70,2019-02-15 10:54:01,coffee
42,2019-02-15 10:55:21,coffee
28,2019-02-15 10:56:11,coffee
107,2019-02-15 10:57:28,coffee
26,2019-02-15 11:01:04,coffee
75,2019-02-15 11:01:25,coffee
3,2019-02-15 11:01:52,ice cream
24,2019-02-15 11:04:10,soda
52,2019-02-15 11:04:22,coffee
126,2019-02-15 11:05:24,coffee
87,2019-02-15 11:12:03,coffee
91,2019-02-15 11:22:42,coffee
71,2019-02-15 11:23:08,coffee
5,2019-02-15 11:26:19,hot chocolate
30,2019-02-15 11:35:26,coffee
43,2019-02-15 11:39:58,soda
24,2019-02-15 11:42:45,coffee
4,2019-02-15 11:43:12,hot chocolate
69,2019-02-15 11:43:14,coffee
110,2019-02-15 11:44:55,coffee
117,2019-02-15 11:46:32,coffee
53,2019-02-15 11:50:09,coffee
8,2019-02-15 11:52:47,hot chocolate
10,2019-02-15 11:53:00,ice cream
59,2019-02-15 11:58:26,coffee
85,2019-02-15 12:00:54,coffee
106,2019-02-15 12:03:22,coffee
8,2019-02-15 12:04:07,soda
83,2019-02-15 12:04:21,coffee
116,2019-02-15 12:04:50,coffee
160,2019-02-15 12:04:59,coffee
146,2019-02-15 12:07:57,coffee
128,2019-02-15 12:12:05,coffee
45,2019-02-15 12:14:09,soda
56,2019-02-15 12:19:17,coffee
0,2019-02-15 12:20:09,hot chocolate
45,2019-02-15 12:21:08,coffee
9,2019-02-15 12:22:35,ice cream
115,2019-02-15 12:31:57,coffee
37,2019-02-15 12:36:16,coffee
57,2019-02-15 12:37:06,coffee
154,2019-02-15 12:38:49,coffee
173,2019-02-15 12:41:35,coffee
43,2019-02-15 12:44:38,coffee
5,2019-02-15 12:47:07,ice cream
27,2019-02-15 12:49:18,soda
4,2019-02-15 12:51:40,ice cream
88,2019-02-15 12:56:03,coffee
98,2019-02-15 12:58:00,coffee
54,2019-02-15 13:00:04,coffee
144,2019-02-15 13:03:31,coffee
92,2019-02-15 13:06:45,coffee
171,2019-02-15 13:07:10,coffee
147,2019-02-15 13:13:37,coffee
76,2019-02-15 13:21:22,coffee
136,2019-02-15 13:24:14,coffee
167,2019-02-15 13:26:31,coffee
9,2019-02-15 13:29:29,coffee
18,2019-02-15 13:30:13,coffee
6,2019-02-15 13:30:24,ice cream
142,2019-02-15 13:35:56,coffee
81,2019-02-15 13:37:12,coffee
156,2019-02-15 13:37:37,coffee
20,2019-02-15 13:38:30,soda
153,2019-02-15 13:41:23,coffee
9,2019-02-15 13:42:59,soda
84,2019-02-15 13:43:52,coffee
6,2019-02-15 13:44:22,hot chocolate
143,2019-02-15 13:49:05,coffee
112,2019-02-15 13:49:36,coffee
7,2019-02-15 14:03:10,coffee
1,2019-02-15 14:04:40,coffee
68,2019-02-15 14:06:23,coffee
119,2019-02-15 14:17:47,coffee
149,2019-02-15 14:29:31,coffee
38,2019-02-15 14:32:36,soda
133,2019-02-15 14:40:48,coffee
113,2019-02-15 14:45:24,coffee
0,2019-02-15 14:46:26,ice cream
9,2019-02-15 14:54:59,hot chocolate
3,2019-02-15 15:16:13,hot chocolate
3,2019-02-15 15:24:16,soda
122,2019-02-15 15:28:02,coffee
32,2019-02-15 15:30:49,soda
78,2019-02-15 15:33:35,coffee
6,2019-02-15 15:35:00,coffee
79,2019-02-15 15:43:16,coffee
159,2019-02-15 15:49:35,coffee
11,2019-02-15 16:07:40,hot chocolate
7,2019-02-15 16:11:44,hot chocolate
2,2019-02-15 16:30:29,hot chocolate
32,2019-02-15 16:44:22,coffee
22,2019-02-15 16:50:26,coffee
50,2019-02-15 16:52:14,coffee
139,2019-02-15 17:08:34,coffee
1,2019-02-15 17:27:50,soda
25,2019-02-15 17:39:12,soda
121,2019-02-15 17:43:32,coffee
10,2019-02-15 17:49:20,hot chocolate
21,2019-02-15 18:02:45,soda
14,2019-02-15 18:06:51,soda
26,2019-02-15 18:17:50,soda
7,2019-02-15 18:19:58,soda
39,2019-02-15 18:42:07,soda
150,2019-02-15 18:55:45,coffee
34,2019-02-16 08:03:10,coffee
73,2019-02-16 08:07:36,coffee
17,2019-02-16 08:09:56,coffee
86,2019-02-16 08:10:40,coffee
112,2019-02-16 08:11:24,coffee
107,2019-02-16 08:11:35,coffee
9,2019-02-16 08:11:48,coffee
52,2019-02-16 08:12:31,coffee
57,2019-02-16 08:13:05,coffee
0,2019-02-16 08:17:40,coffee
102,2019-02-16 08:22:10,coffee
119,2019-02-16 08:32:30,coffee
121,2019-02-16 08:33:42,coffee
68,2019-02-16 08:34:17,coffee
59,2019-02-16 08:39:19,coffee
72,2019-02-16 08:43:08,soda
21,2019-02-16 08:47:47,soda
30,2019-02-16 08:51:23,coffee
52,2019-02-16 08:54:47,soda
74,2019-02-16 08:59:29,soda
5,2019-02-16 09:00:05,coffee
67,2019-02-16 09:01:05,coffee
7,2019-02-16 09:04:40,soda
45,2019-02-16 09:05:50,coffee
11,2019-02-16 09:07:00,coffee
0,2019-02-16 09:12:50,soda
2,2019-02-16 09:15:03,coffee
51,2019-02-16 09:18:13,hot chocolate
104,2019-02-16 09:19:22,coffee
17,2019-02-16 09:22:03,soda
26,2019-02-16 09:27:38,coffee
67,2019-02-16 09:30:54,hot chocolate
48,2019-02-16 09:33:13,coffee
8,2019-02-16 09:36:23,soda
61,2019-02-16 09:37:16,coffee
113,2019-02-16 09:40:45,coffee
66,2019-02-16 09:41:54,ice cream
71,2019-02-16 09:42:49,hot chocolate
105,2019-02-16 09:44:17,coffee
68,2019-02-16 09:46:12,ice cream
28,2019-02-16 09:52:38,soda
87,2019-02-16 09:55:41,coffee
18,2019-02-16 09:56:29,ice cream
83,2019-02-16 09:57:24,hot chocolate
116,2019-02-16 10:04:05,coffee
82,2019-02-16 10:07:10,hot chocolate
10,2019-02-16 10:11:12,ice cream
15,2019-02-16 10:12:32,ice cream
118,2019-02-16 10:14:12,coffee
0,2019-02-16 10:18:10,ice cream
72,2019-02-16 10:18:25,coffee
25,2019-02-16 10:18:48,coffee
19,2019-02-16 10:22:53,soda
103,2019-02-16 10:23:58,coffee
108,2019-02-16 10:27:23,coffee
80,2019-02-16 10:31:26,coffee
13,2019-02-16 10:32:58,coffee
56,2019-02-16 10:34:14,coffee
31,2019-02-16 10:34:42,ice cream
37,2019-02-16 10:35:18,soda
97,2019-02-16 10:36:10,coffee
92,2019-02-16 10:44:36,coffee
44,2019-02-16 10:44:57,ice cream
62,2019-02-16 10:50:23,soda
32,2019-02-16 10:55:21,coffee
50,2019-02-16 10:56:17,coffee
1,2019-02-16 11:02:47,coffee
46,2019-02-16 11:03:11,coffee
39,2019-02-16 11:05:29,soda
12,2019-02-16 11:09:55,hot chocolate
41,2019-02-16 11:11:57,hot chocolate
55,2019-02-16 11:13:48,ice cream
49,2019-02-16 11:19:23,hot chocolate
63,2019-02-16 11:20:04,coffee
67,2019-02-16 11:22:51,ice cream
42,2019-02-16 11:24:12,soda
6,2019-02-16 11:26:02,ice cream
60,2019-02-16 11:27:08,coffee
27,2019-02-16 11:27:12,hot chocolate
59,2019-02-16 11:29:28,ice cream
31,2019-02-16 11:31:18,soda
68,2019-02-16 11:32:48,hot chocolate
69,2019-02-16 11:33:19,ice cream
55,2019-02-16 11:37:20,coffee
10,2019-02-16 11:38:33,hot chocolate
37,2019-02-16 11:42:15,ice cream
39,2019-02-16 11:50:14,ice cream
66,2019-02-16 11:51:27,soda
39,2019-02-16 11:51:43,coffee
40,2019-02-16 11:53:40,coffee
18,2019-02-16 11:55:36,coffee
53,2019-02-16 11:56:55,soda
70,2019-02-16 11:56:59,ice cream
51,2019-02-16 11:58:12,ice cream
3,2019-02-16 11:58:21,soda
78,2019-02-16 11:59:29,hot chocolate
4,2019-02-16 12:00:47,hot chocolate
52,2019-02-16 12:05:59,hot chocolate
26,2019-02-16 12:11:46,ice cream
25,2019-02-16 12:12:15,hot chocolate
26,2019-02-16 12:12:29,hot chocolate
69,2019-02-16 12:17:37,soda
21,2019-02-16 12:18:28,ice cream
40,2019-02-16 12:20:38,hot chocolate
48,2019-02-16 12:23:28,ice cream
35,2019-02-16 12:23:40,hot chocolate
56,2019-02-16 12:24:30,ice cream
6,2019-02-16 12:29:15,coffee
72,2019-02-16 12:29:27,hot chocolate
42,2019-02-16 12:29:28,ice cream
64,2019-02-16 12:32:31,coffee
71,2019-02-16 12:32:57,ice cream
95,2019-02-16 12:34:56,hot chocolate
82,2019-02-16 12:38:01,coffee
20,2019-02-16 12:42:55,hot chocolate
35,2019-02-16 12:44:57,coffee
2,2019-02-16 12:45:54,ice cream
25,2019-02-16 12:48:54,ice cream
64,2019-02-16 12:49:22,soda
62,2019-02-16 12:49:50,ice cream
1,2019-02-16 12:50:37,ice cream
3,2019-02-16 12:52:12,ice cream
88,2019-02-16 12:54:05,hot chocolate
1,2019-02-16 12:55:02,hot chocolate
14,2019-02-16 12:59:36,ice cream
61,2019-02-16 13:00:29,ice cream
48,2019-02-16 13:03:40,soda
71,2019-02-16 13:06:30,soda
10,2019-02-16 13:08:58,soda
55,2019-02-16 13:11:31,hot chocolate
31,2019-02-16 13:11:33,hot chocolate
47,2019-02-16 13:12:19,soda
0,2019-02-16 13:12:29,hot chocolate
51,2019-02-16 13:12:57,soda
15,2019-02-16 13:13:09,coffee
115,2019-02-16 13:15:05,coffee
45,2019-02-16 13:17:17,ice cream
98,2019-02-16 13:18:16,coffee
7,2019-02-16 13:25:03,ice cream
1,2019-02-16 13:30:24,soda
19,2019-02-16 13:31:35,ice cream
11,2019-02-16 13:32:48,hot chocolate
54,2019-02-16 13:33:11,ice cream
21,2019-02-16 13:33:20,hot chocolate
90,2019-02-16 13:35:43,hot chocolate
79,2019-02-16 13:36:28,hot chocolate
111,2019-02-16 13:38:08,coffee
29,2019-02-16 13:38:27,ice cream
30,2019-02-16 13:39:36,soda
33,2019-02-16 13:43:37,coffee
97,2019-02-16 13:44:01,hot chocolate
12,2019-02-16 13:46:41,ice cream
74,2019-02-16 13:47:10,coffee
38,2019-02-16 13:51:22,soda
85,2019-02-16 13:55:08,coffee
2,2019-02-16 13:55:31,hot chocolate
65,2019-02-16 13:55:38,ice cream
73,2019-02-16 13:56:35,hot chocolate
35,2019-02-16 13:56:51,soda
20,2019-02-16 13:57:38,ice cream
39,2019-02-16 13:58:24,hot chocolate
17,2019-02-16 13:59:53,hot chocolate
91,2019-02-16 14:00:01,hot chocolate
91,2019-02-16 14:00:18,coffee
79,2019-02-16 14:02:05,coffee
57,2019-02-16 14:02:31,ice cream
32,2019-02-16 14:04:43,ice cream
60,2019-02-16 14:05:49,hot chocolate
75,2019-02-16 14:06:33,ice cream
86,2019-02-16 14:07:01,hot chocolate
62,2019-02-16 14:07:07,hot chocolate
98,2019-02-16 14:07:41,hot chocolate
69,2019-02-16 14:07:44,coffee
6,2019-02-16 14:08:10,hot chocolate
120,2019-02-16 14:08:15,coffee
38,2019-02-16 14:09:15,coffee
16,2019-02-16 14:10:48,ice cream
40,2019-02-16 14:11:18,ice cream
54,2019-02-16 14:12:15,coffee
24,2019-02-16 14:16:21,hot chocolate
63,2019-02-16 14:16:59,ice cream
4,2019-02-16 14:18:44,ice cream
42,2019-02-16 14:24:22,hot chocolate
44,2019-02-16 14:25:01,coffee
25,2019-02-16 14:25:28,soda
7,2019-02-16 14:25:47,hot chocolate
35,2019-02-16 14:27:10,ice cream
46,2019-02-16 14:31:14,hot chocolate
29,2019-02-16 14:32:05,hot chocolate
50,2019-02-16 14:35:22,soda
64,2019-02-16 14:36:57,ice cream
28,2019-02-16 14:37:28,hot chocolate
40,2019-02-16 14:38:01,soda
75,2019-02-16 14:39:02,hot chocolate
59,2019-02-16 14:39:26,soda
5,2019-02-16 14:40:05,hot chocolate
34,2019-02-16 14:42:53,ice cream
23,2019-02-16 14:44:14,hot chocolate
53,2019-02-16 14:44:41,coffee
42,2019-02-16 14:45:01,coffee
27,2019-02-16 14:46:40,ice cream
5,2019-02-16 14:47:38,ice cream
17,2019-02-16 14:48:30,ice cream
24,2019-02-16 14:49:14,coffee
13,2019-02-16 14:49:26,hot chocolate
50,2019-02-16 14:49:29,ice cream
8,2019-02-16 14:51:10,ice cream
16,2019-02-16 14:51:11,hot chocolate
28,2019-02-16 14:53:58,ice cream
77,2019-02-16 14:55:09,hot chocolate
76,2019-02-16 14:57:14,hot chocolate
22,2019-02-16 14:58:25,hot chocolate
46,2019-02-16 15:01:47,ice cream
15,2019-02-16 15:01:48,hot chocolate
64,2019-02-16 15:03:42,hot chocolate
60,2019-02-16 15:05:41,ice cream
9,2019-02-16 15:08:02,ice cream
90,2019-02-16 15:08:36,coffee
44,2019-02-16 15:10:34,soda
43,2019-02-16 15:12:17,ice cream
21,2019-02-16 15:17:08,coffee
43,2019-02-16 15:17:44,coffee
75,2019-02-16 15:18:50,coffee
93,2019-02-16 15:23:41,coffee
77,2019-02-16 15:24:57,coffee
66,2019-02-16 15:25:16,coffee
9,2019-02-16 15:27:18,hot chocolate
18,2019-02-16 15:31:00,hot chocolate
65,2019-02-16 15:31:49,hot chocolate
49,2019-02-16 15:32:19,ice cream
48,2019-02-16 15:36:14,hot chocolate
30,2019-02-16 15:38:59,hot chocolate
94,2019-02-16 15:39:04,hot chocolate
19,2019-02-16 15:43:17,coffee
53,2019-02-16 15:44:32,hot chocolate
23,2019-02-16 15:46:36,coffee
63,2019-02-16 15:50:22,hot chocolate
3,2019-02-16 15:58:10,coffee
47,2019-02-16 16:06:29,ice cream
28,2019-02-16 16:07:03,coffee
22,2019-02-16 16:07:49,ice cream
61,2019-02-16 16:09:48,soda
71,2019-02-16 16:11:03,coffee
72,2019-02-16 16:13:20,ice cream
84,2019-02-16 16:16:56,hot chocolate
3,2019-02-16 16:18:59,hot chocolate
74,2019-02-16 16:20:45,ice cream
73,2019-02-16 16:22:26,ice cream
43,2019-02-16 16:26:31,hot chocolate
19,2019-02-16 16:27:49,hot chocolate
74,2019-02-16 16:28:25,hot chocolate
52,2019-02-16 16:29:07,ice cream
96,2019-02-16 16:30:08,hot chocolate
38,2019-02-16 16:32:38,hot chocolate
61,2019-02-16 16:35:17,hot chocolate
70,2019-02-16 16:36:25,coffee
50,2019-02-16 16:39:13,hot chocolate
58,2019-02-16 16:39:37,ice cream
13,2019-02-16 16:42:58,ice cream
101,2019-02-16 16:44:48,coffee
87,2019-02-16 16:45:07,hot chocolate
34,2019-02-16 16:46:41,hot chocolate
24,2019-02-16 16:48:29,ice cream
37,2019-02-16 16:54:06,hot chocolate
65,2019-02-16 16:57:36,coffee
26,2019-02-16 16:58:58,soda
23,2019-02-16 16:59:40,soda
11,2019-02-16 17:02:39,ice cream
93,2019-02-16 17:04:35,hot chocolate
57,2019-02-16 17:05:29,hot chocolate
56,2019-02-16 17:07:36,hot chocolate
13,2019-02-16 17:12:33,soda
8,2019-02-16 17:13:07,hot chocolate
70,2019-02-16 17:19:09,hot chocolate
36,2019-02-16 17:20:38,hot chocolate
45,2019-02-16 17:22:16,soda
58,2019-02-16 17:23:11,soda
57,2019-02-16 17:28:17,soda
38,2019-02-16 17:28:26,ice cream
80,2019-02-16 17:32:06,hot chocolate
36,2019-02-16 17:35:12,ice cream
45,2019-02-16 17:38:09,hot chocolate
53,2019-02-16 17:38:16,ice cream
59,2019-02-16 17:39:36,hot chocolate
109,2019-02-16 17:48:29,coffee
69,2019-02-16 17:54:24,hot chocolate
23,2019-02-16 17:57:34,ice cream
11,2019-02-16 17:59:03,soda
33,2019-02-16 18:00:38,ice cream
30,2019-02-16 18:08:57,ice cream
16,2019-02-16 18:10:13,soda
36,2019-02-16 18:22:20,soda
32,2019-02-16 18:22:58,hot chocolate
54,2019-02-16 18:24:55,hot chocolate
85,2019-02-16 18:28:59,hot chocolate
89,2019-02-16 18:30:22,hot chocolate
14,2019-02-16 18:35:54,hot chocolate
15,2019-02-16 18:37:01,soda
44,2019-02-16 18:38:11,hot chocolate
24,2019-02-16 18:44:14,soda
75,2019-02-16 18:51:34,soda
75,2019-02-17 08:00:25,coffee
35,2019-02-17 08:06:08,coffee
32,2019-02-17 08:06:10,coffee
18,2019-02-17 08:07:02,coffee
31,2019-02-17 08:20:09,coffee
101,2019-02-17 08:20:16,coffee
10,2019-02-17 08:23:22,ice cream
65,2019-02-17 08:25:14,soda
26,2019-02-17 08:28:46,coffee
6,2019-02-17 08:29:26,coffee
118,2019-02-17 08:33:35,coffee
49,2019-02-17 08:35:06,soda
65,2019-02-17 08:36:37,coffee
39,2019-02-17 08:38:20,coffee
39,2019-02-17 08:41:33,soda
3,2019-02-17 08:44:44,soda
78,2019-02-17 08:46:02,coffee
61,2019-02-17 08:53:58,coffee
50,2019-02-17 08:57:54,soda
28,2019-02-17 09:01:47,coffee
71,2019-02-17 09:11:19,hot chocolate
58,2019-02-17 09:11:21,ice cream
41,2019-02-17 09:12:44,coffee
5,2019-02-17 09:19:19,ice cream
9,2019-02-17 09:23:32,coffee
86,2019-02-17 09:26:31,coffee
7,2019-02-17 09:29:03,hot chocolate
63,2019-02-17 09:30:48,coffee
34,2019-02-17 09:33:03,coffee
6,2019-02-17 09:35:53,soda
4,2019-02-17 09:40:43,soda
61,2019-02-17 09:41:43,ice cream
4,2019-02-17 09:43:15,ice cream
13,2019-02-17 09:44:53,ice cream
27,2019-02-17 09:46:00,soda
12,2019-02-17 09:46:35,ice cream
22,2019-02-17 09:56:21,coffee
17,2019-02-17 09:59:17,coffee
68,2019-02-17 09:59:34,ice cream
102,2019-02-17 10:02:23,coffee
60,2019-02-17 10:02:27,coffee
45,2019-02-17 10:03:01,hot chocolate
69,2019-02-17 10:04:29,coffee
26,2019-02-17 10:05:50,ice cream
34,2019-02-17 10:08:40,hot chocolate
25,2019-02-17 10:11:18,coffee
47,2019-02-17 10:11:33,soda
12,2019-02-17 10:11:56,soda
111,2019-02-17 10:13:23,coffee
64,2019-02-17 10:18:07,ice cream
4,2019-02-17 10:18:43,coffee
85,2019-02-17 10:20:57,hot chocolate
116,2019-02-17 10:23:47,coffee
75,2019-02-17 10:27:18,soda
22,2019-02-17 10:31:43,soda
110,2019-02-17 10:33:13,coffee
36,2019-02-17 10:35:35,coffee
63,2019-02-17 10:39:15,soda
1,2019-02-17 10:41:51,coffee
53,2019-02-17 10:43:32,coffee
74,2019-02-17 10:43:33,coffee
115,2019-02-17 10:47:26,coffee
66,2019-02-17 10:49:56,coffee
55,2019-02-17 10:54:30,coffee
31,2019-02-17 11:01:28,ice cream
30,2019-02-17 11:01:47,ice cream
98,2019-02-17 11:03:03,coffee
75,2019-02-17 11:04:14,ice cream
20,2019-02-17 11:07:02,coffee
72,2019-02-17 11:11:18,hot chocolate
16,2019-02-17 11:13:36,hot chocolate
54,2019-02-17 11:16:35,coffee
15,2019-02-17 11:18:35,ice cream
57,2019-02-17 11:26:05,hot chocolate
16,2019-02-17 11:28:18,ice cream
70,2019-02-17 11:30:24,ice cream
83,2019-02-17 11:30:27,coffee
112,2019-02-17 11:34:24,coffee
15,2019-02-17 11:35:13,hot chocolate
21,2019-02-17 11:35:45,hot chocolate
1,2019-02-17 11:38:00,ice cream
3,2019-02-17 11:38:11,ice cream
70,2019-02-17 11:41:30,coffee
56,2019-02-17 11:42:22,soda
53,2019-02-17 11:47:06,ice cream
100,2019-02-17 11:49:07,coffee
82,2019-02-17 11:49:41,coffee
91,2019-02-17 11:54:23,coffee
14,2019-02-17 11:56:40,soda
46,2019-02-17 11:57:10,soda
50,2019-02-17 11:58:32,ice cream
9,2019-02-17 11:58:40,soda
76,2019-02-17 12:02:38,hot chocolate
19,2019-02-17 12:02:39,coffee
32,2019-02-17 12:08:49,ice cream
48,2019-02-17 12:11:36,hot chocolate
2,2019-02-17 12:11:53,ice cream
23,2019-02-17 12:12:16,coffee
51,2019-02-17 12:16:26,coffee
19,2019-02-17 12:20:41,soda
44,2019-02-17 12:21:31,soda
10,2019-02-17 12:22:06,hot chocolate
10,2019-02-17 12:22:25,soda
30,2019-02-17 12:25:16,hot chocolate
90,2019-02-17 12:26:48,hot chocolate
43,2019-02-17 12:27:16,ice cream
19,2019-02-17 12:27:42,ice cream
71,2019-02-17 12:29:55,coffee
31,2019-02-17 12:35:37,soda
21,2019-02-17 12:37:52,soda
62,2019-02-17 12:38:15,ice cream
14,2019-02-17 12:39:45,hot chocolate
79,2019-02-17 12:41:11,coffee
11,2019-02-17 12:41:15,ice cream
72,2019-02-17 12:42:35,ice cream
94,2019-02-17 12:46:47,hot chocolate
87,2019-02-17 12:48:12,coffee
11,2019-02-17 12:51:29,soda
0,2019-02-17 12:55:20,ice cream
42,2019-02-17 12:55:54,ice cream
25,2019-02-17 12:58:27,hot chocolate
60,2019-02-17 13:02:35,ice cream
59,2019-02-17 13:11:12,ice cream
49,2019-02-17 13:12:41,coffee
18,2019-02-17 13:12:43,soda
48,2019-02-17 13:13:14,ice cream
61,2019-02-17 13:13:51,soda
44,2019-02-17 13:13:54,ice cream
77,2019-02-17 13:18:30,hot chocolate
59,2019-02-17 13:22:55,coffee
2,2019-02-17 13:24:07,soda
35,2019-02-17 13:24:10,hot chocolate
119,2019-02-17 13:25:55,coffee
96,2019-02-17 13:26:28,hot chocolate
37,2019-02-17 13:29:45,ice cream
6,2019-02-17 13:31:11,ice cream
50,2019-02-17 13:32:09,hot chocolate
93,2019-02-17 13:34:13,coffee
29,2019-02-17 13:36:09,hot chocolate
40,2019-02-17 13:37:22,ice cream
23,2019-02-17 13:37:44,ice cream
120,2019-02-17 13:40:35,coffee
51,2019-02-17 13:44:23,hot chocolate
85,2019-02-17 13:45:26,coffee
27,2019-02-17 13:45:37,coffee
57,2019-02-17 13:46:49,ice cream
95,2019-02-17 13:49:53,hot chocolate
72,2019-02-17 13:53:39,coffee
36,2019-02-17 13:54:38,ice cream
52,2019-02-17 13:56:11,coffee
4,2019-02-17 14:01:16,hot chocolate
9,2019-02-17 14:02:45,hot chocolate
33,2019-02-17 14:03:08,hot chocolate
67,2019-02-17 14:04:08,hot chocolate
24,2019-02-17 14:06:19,ice cream
49,2019-02-17 14:07:16,ice cream
68,2019-02-17 14:09:31,coffee
66,2019-02-17 14:10:13,hot chocolate
41,2019-02-17 14:10:17,hot chocolate
54,2019-02-17 14:12:37,ice cream
56,2019-02-17 14:13:11,coffee
78,2019-02-17 14:14:28,hot chocolate
55,2019-02-17 14:14:35,ice cream
47,2019-02-17 14:17:55,ice cream
19,2019-02-17 14:18:39,hot chocolate
88,2019-02-17 14:21:05,coffee
50,2019-02-17 14:22:01,coffee
51,2019-02-17 14:23:38,ice cream
11,2019-02-17 14:28:04,hot chocolate
0,2019-02-17 14:28:07,hot chocolate
28,2019-02-17 14:31:04,ice cream
17,2019-02-17 14:31:26,ice cream
43,2019-02-17 14:33:00,coffee
92,2019-02-17 14:39:06,hot chocolate
93,2019-02-17 14:39:49,hot chocolate
25,2019-02-17 14:41:14,ice cream
74,2019-02-17 14:42:23,ice cream
10,2019-02-17 14:42:36,coffee
56,2019-02-17 14:42:40,ice cream
75,2019-02-17 14:43:06,hot chocolate
84,2019-02-17 14:43:47,hot chocolate
79,2019-02-17 14:46:02,hot chocolate
21,2019-02-17 14:46:51,ice cream
49,2019-02-17 14:48:42,hot chocolate
7,2019-02-17 14:52:30,ice cream
52,2019-02-17 14:53:59,ice cream
67,2019-02-17 14:56:56,ice cream
2,2019-02-17 14:58:03,coffee
46,2019-02-17 15:01:56,ice cream
22,2019-02-17 15:02:48,ice cream
37,2019-02-17 15:06:57,hot chocolate
44,2019-02-17 15:07:12,coffee
15,2019-02-17 15:08:47,soda
55,2019-02-17 15:10:36,hot chocolate
59,2019-02-17 15:11:55,hot chocolate
62,2019-02-17 15:13:11,coffee
63,2019-02-17 15:14:27,ice cream
45,2019-02-17 15:15:19,ice cream
48,2019-02-17 15:15:28,coffee
66,2019-02-17 15:16:59,ice cream
5,2019-02-17 15:18:48,soda
87,2019-02-17 15:25:22,hot chocolate
60,2019-02-17 15:26:44,hot chocolate
27,2019-02-17 15:28:25,hot chocolate
114,2019-02-17 15:33:23,coffee
86,2019-02-17 15:35:39,hot chocolate
44,2019-02-17 15:37:24,hot chocolate
91,2019-02-17 15:37:58,hot chocolate
47,2019-02-17 15:38:32,hot chocolate
56,2019-02-17 15:43:45,hot chocolate
68,2019-02-17 15:48:06,hot chocolate
84,2019-02-17 15:49:52,coffee
38,2019-02-17 15:54:33,hot chocolate
35,2019-02-17 16:00:43,ice cream
39,2019-02-17 16:02:42,ice cream
40,2019-02-17 16:07:27,soda
24,2019-02-17 16:12:26,hot chocolate
64,2019-02-17 16:12:42,hot chocolate
24,2019-02-17 16:13:25,soda
65,2019-02-17 16:14:15,ice cream
36,2019-02-17 16:14:35,soda
58,2019-02-17 16:19:09,coffee
81,2019-02-17 16:19:09,hot chocolate
12,2019-02-17 16:21:55,hot chocolate
54,2019-02-17 16:21:55,hot chocolate
17,2019-02-17 16:27:16,hot chocolate
42,2019-02-17 16:32:13,soda
27,2019-02-17 16:34:06,ice cream
89,2019-02-17 16:34:28,coffee
36,2019-02-17 16:34:29,hot chocolate
73,2019-02-17 16:38:56,soda
70,2019-02-17 16:39:09,hot chocolate
73,2019-02-17 16:39:34,ice cream
0,2019-02-17 16:41:09,coffee
32,2019-02-17 16:45:41,soda
60,2019-02-17 16:45:51,soda
38,2019-02-17 16:46:23,soda
80,2019-02-17 16:47:02,hot chocolate
73,2019-02-17 16:47:38,hot chocolate
15,2019-02-17 16:48:51,coffee
88,2019-02-17 16:49:04,hot chocolate
28,2019-02-17 16:49:57,hot chocolate
20,2019-02-17 16:50:17,hot chocolate
38,2019-02-17 16:53:37,ice cream
3,2019-02-17 16:55:55,hot chocolate
2,2019-02-17 16:58:14,hot chocolate
54,2019-02-17 17:00:15,soda
5,2019-02-17 17:05:46,hot chocolate
43,2019-02-17 17:10:01,hot chocolate
42,2019-02-17 17:10:07,hot chocolate
23,2019-02-17 17:17:25,soda
20,2019-02-17 17:22:04,ice cream
40,2019-02-17 17:22:22,hot chocolate
55,2019-02-17 17:23:21,soda
22,2019-02-17 17:25:47,hot chocolate
71,2019-02-17 17:26:59,ice cream
69,2019-02-17 17:28:23,hot chocolate
8,2019-02-17 17:29:32,ice cream
29,2019-02-17 17:38:08,ice cream
65,2019-02-17 17:44:50,hot chocolate
26,2019-02-17 17:45:02,soda
32,2019-02-17 17:45:32,hot chocolate
103,2019-02-17 17:49:31,coffee
18,2019-02-17 17:52:26,hot chocolate
57,2019-02-17 17:56:57,coffee
33,2019-02-17 17:58:32,ice cream
58,2019-02-17 18:01:48,hot chocolate
82,2019-02-17 18:06:20,hot chocolate
18,2019-02-17 18:10:48,ice cream
13,2019-02-17 18:19:14,hot chocolate
43,2019-02-17 18:22:21,soda
14,2019-02-17 18:26:04,ice cream
53,2019-02-17 18:35:55,hot chocolate
74,2019-02-17 18:39:31,hot chocolate
51,2019-02-17 18:40:54,soda
69,2019-02-17 18:51:28,ice cream
62,2019-02-17 18:55:33,hot chocolate
9,2019-02-17 18:57:14,ice cream
29,2019-02-17 18:58:01,soda
113,2019-02-20 08:09:01,coffee
14,2019-02-20 08:11:46,coffee
79,2019-02-20 08:12:02,coffee
30,2019-02-20 08:13:48,soda
121,2019-02-20 08:18:40,coffee
129,2019-02-20 08:24:44,coffee
85,2019-02-20 08:28:34,coffee
159,2019-02-20 08:28:35,coffee
18,2019-02-20 08:30:50,coffee
15,2019-02-20 08:30:51,soda
102,2019-02-20 08:34:14,coffee
26,2019-02-20 08:36:25,soda
86,2019-02-20 08:37:59,coffee
28,2019-02-20 08:40:08,coffee
38,2019-02-20 08:45:44,coffee
75,2019-02-20 08:47:23,coffee
