,date,product,machine
4143,2020-11-26 22:54:00,coffee,B
4144,2020-11-26 23:04:30,soda,B
4145,2020-11-26 23:21:47,soda,C
4146,2020-11-26 23:33:11,nrj,D
4147,2020-11-26 23:51:27,nrj,B
4148,2020-11-26 23:52:17,soda,D
4149,2020-11-26 23:53:06,nrj,B
4150,2020-11-26 23:54:27,nrj,D
4151,2020-11-26 23:56:28,coffee,B
4152,2020-11-26 23:59:27,nrj,A
4153,2020-11-27 00:05:52,nrj,A
4154,2020-11-27 00:19:44,soda,D
4155,2020-11-27 00:38:34,coffee,C
4156,2020-11-27 00:38:46,nrj,B
4157,2020-11-27 00:41:43,coffee,C
4158,2020-11-27 00:47:16,coffee,B
4159,2020-11-27 00:50:51,coffee,D
4160,2020-11-27 01:01:02,soda,A
4161,2020-11-27 01:09:16,soda,B
4162,2020-11-27 01:10:02,soda,D
4163,2020-11-27 01:19:14,coffee,B
4164,2020-11-27 01:21:11,soda,D
4165,2020-11-27 01:23:24,soda,C
4166,2020-11-27 01:23:29,coffee,C
4167,2020-11-27 01:25:32,soda,D
4168,2020-11-27 01:30:58,soda,C
4169,2020-11-27 01:37:35,coffee,B
4170,2020-11-27 01:38:37,coffee,B
4171,2020-11-27 01:43:35,coffee,A
4172,2020-11-27 01:46:31,coffee,A
4173,2020-11-27 05:00:36,coffee,B
4174,2020-11-27 05:02:03,coffee,C
4175,2020-11-27 05:05:02,soda,A
4176,2020-11-27 05:05:04,coffee,A
4177,2020-11-27 05:06:28,coffee,C
4178,2020-11-27 05:11:51,coffee,B
4179,2020-11-27 05:14:09,coffee,B
4180,2020-11-27 05:24:49,coffee,C
4181,2020-11-27 05:24:57,coffee,A
4182,2020-11-27 05:26:15,coffee,C
4183,2020-11-27 05:26:30,coffee,B
4184,2020-11-27 05:28:50,soda,C
4185,2020-11-27 05:32:55,coffee,B
4186,2020-11-27 05:40:57,soda,D
4187,2020-11-27 05:41:38,coffee,D
4188,2020-11-27 05:46:55,coffee,D
4189,2020-11-27 05:48:59,coffee,B
4190,2020-11-27 05:49:55,coffee,A
4191,2020-11-27 05:54:41,coffee,A
4192,2020-11-27 05:56:07,coffee,B
4193,2020-11-27 05:57:14,soda,A
4194,2020-11-27 05:59:32,coffee,A
4195,2020-11-27 06:04:34,coffee,A
4196,2020-11-27 06:06:12,coffee,D
4197,2020-11-27 06:08:38,coffee,A
4198,2020-11-27 06:17:27,coffee,B
4199,2020-11-27 06:19:42,coffee,B
4200,2020-11-27 06:19:44,coffee,A
4201,2020-11-27 06:19:52,soda,C
4202,2020-11-27 06:20:35,coffee,D
4203,2020-11-27 06:33:58,coffee,A
4204,2020-11-27 06:35:21,coffee,A
4205,2020-11-27 06:36:20,coffee,B
4206,2020-11-27 06:37:36,coffee,B
4207,2020-11-27 06:38:06,soda,B
4208,2020-11-27 06:39:00,coffee,B
4209,2020-11-27 06:44:54,coffee,D
4210,2020-11-27 06:45:57,soda,B
4211,2020-11-27 06:46:08,coffee,C
4212,2020-11-27 06:49:17,soda,B
4213,2020-11-27 06:50:29,coffee,B
4214,2020-11-27 06:54:12,soda,B
4215,2020-11-27 06:54:18,coffee,C
4216,2020-11-27 07:00:56,coffee,A
4217,2020-11-27 07:04:09,coffee,A
4218,2020-11-27 07:06:13,soda,B
4219,2020-11-27 07:08:18,soda,B
4220,2020-11-27 07:08:45,coffee,C
4221,2020-11-27 07:11:34,coffee,B
4222,2020-11-27 07:12:18,coffee,A
4223,2020-11-27 07:14:41,coffee,D
4224,2020-11-27 07:17:17,coffee,B
4225,2020-11-27 07:17:33,soda,B
4226,2020-11-27 07:19:14,coffee,C
4227,2020-11-27 07:19:35,coffee,A
4228,2020-11-27 07:20:55,coffee,B
4229,2020-11-27 07:23:11,coffee,B
4230,2020-11-27 07:24:24,soda,C
4231,2020-11-27 07:24:35,coffee,C
4232,2020-11-27 07:24:52,coffee,C
4233,2020-11-27 07:27:00,coffee,B
4234,2020-11-27 07:31:50,soda,B
4235,2020-11-27 07:32:56,soda,C
4236,2020-11-27 07:36:01,coffee,A
4237,2020-11-27 07:39:29,coffee,A
4238,2020-11-27 07:39:50,coffee,A
4239,2020-11-27 07:40:18,coffee,D
4240,2020-11-27 07:43:00,soda,B
4241,2020-11-27 07:44:20,coffee,A
4242,2020-11-27 07:44:36,coffee,C
4243,2020-11-27 07:44:55,coffee,A
4244,2020-11-27 07:47:09,coffee,D
4245,2020-11-27 07:51:44,coffee,C
4246,2020-11-27 07:52:52,coffee,A
4247,2020-11-27 07:53:29,coffee,C
4248,2020-11-27 07:53:38,soda,B
4249,2020-11-27 07:54:41,coffee,D
4250,2020-11-27 07:54:54,coffee,B
4251,2020-11-27 07:57:45,coffee,D
4252,2020-11-27 07:59:02,coffee,B
4253,2020-11-27 08:01:44,coffee,A
4254,2020-11-27 08:02:19,coffee,B
4255,2020-11-27 08:05:45,coffee,D
4256,2020-11-27 08:05:59,coffee,D
4257,2020-11-27 08:10:15,coffee,D
4258,2020-11-27 08:11:05,coffee,D
4259,2020-11-27 08:14:23,coffee,D
4260,2020-11-27 08:15:03,coffee,A
4261,2020-11-27 08:19:03,coffee,C
4262,2020-11-27 08:21:40,coffee,D
4263,2020-11-27 08:22:05,coffee,A
4264,2020-11-27 08:22:31,soda,D
4265,2020-11-27 08:23:38,soda,B
4266,2020-11-27 08:24:36,soda,A
4267,2020-11-27 08:26:39,coffee,D
4268,2020-11-27 08:28:55,coffee,A
4269,2020-11-27 08:29:46,coffee,D
4270,2020-11-27 08:32:58,coffee,A
4271,2020-11-27 08:33:03,coffee,D
4272,2020-11-27 08:36:08,coffee,A
4273,2020-11-27 08:38:15,coffee,D
4274,2020-11-27 08:40:16,soda,A
4275,2020-11-27 08:40:36,coffee,C
4276,2020-11-27 08:40:59,coffee,B
4277,2020-11-27 08:42:34,coffee,C
4278,2020-11-27 08:44:42,coffee,A
4279,2020-11-27 08:46:01,coffee,A
4280,2020-11-27 08:46:14,soda,B
4281,2020-11-27 08:46:24,coffee,D
4282,2020-11-27 08:47:40,coffee,B
4283,2020-11-27 08:48:28,coffee,D
4284,2020-11-27 08:50:44,soda,B
4285,2020-11-27 08:52:43,coffee,C
4286,2020-11-27 08:53:13,coffee,A
4287,2020-11-27 08:53:32,coffee,A
4288,2020-11-27 08:55:10,coffee,D
4289,2020-11-27 08:56:18,coffee,B
4290,2020-11-27 08:56:25,coffee,B
4291,2020-11-27 08:58:24,coffee,C
4292,2020-11-27 09:00:01,coffee,B
4293,2020-11-27 09:00:18,soda,D
4294,2020-11-27 09:01:21,coffee,C
4295,2020-11-27 09:02:03,coffee,A
4296,2020-11-27 09:02:26,coffee,B
4297,2020-11-27 09:03:17,coffee,D
4298,2020-11-27 09:04:05,coffee,A
4299,2020-11-27 09:04:45,coffee,A
4300,2020-11-27 09:05:35,coffee,A
4301,2020-11-27 09:08:19,coffee,A
4302,2020-11-27 09:09:23,coffee,A
4303,2020-11-27 09:10:11,coffee,D
4304,2020-11-27 09:11:59,coffee,B
4305,2020-11-27 09:12:35,soda,B
4306,2020-11-27 09:13:16,coffee,B
4307,2020-11-27 09:14:15,coffee,B
4308,2020-11-27 09:16:17,coffee,A
4309,2020-11-27 09:16:37,coffee,A
4310,2020-11-27 09:16:38,coffee,D
4311,2020-11-27 09:17:46,coffee,B
4312,2020-11-27 09:18:54,coffee,C
4313,2020-11-27 09:19:50,soda,B
4314,2020-11-27 09:20:44,coffee,C
4315,2020-11-27 09:22:52,coffee,B
4316,2020-11-27 09:24:56,coffee,D
4317,2020-11-27 09:26:13,coffee,A
4318,2020-11-27 09:26:29,coffee,B
4319,2020-11-27 09:28:10,coffee,B
4320,2020-11-27 09:29:34,soda,C
4321,2020-11-27 09:33:11,soda,C
4322,2020-11-27 09:35:16,coffee,C
4323,2020-11-27 09:38:36,coffee,A
4324,2020-11-27 09:38:45,soda,C
4325,2020-11-27 09:40:32,soda,B
4326,2020-11-27 09:42:41,coffee,B
4327,2020-11-27 09:48:39,soda,D
4328,2020-11-27 09:50:32,coffee,C
4329,2020-11-27 09:53:53,coffee,C
4330,2020-11-27 09:54:01,coffee,A
4331,2020-11-27 09:57:09,coffee,B
4332,2020-11-27 09:57:17,coffee,B
4333,2020-11-27 09:57:54,soda,A
4334,2020-11-27 10:03:12,coffee,A
4335,2020-11-27 10:03:43,coffee,A
4336,2020-11-27 10:05:07,coffee,B
4337,2020-11-27 10:06:32,coffee,A
4338,2020-11-27 10:07:53,coffee,D
4339,2020-11-27 10:08:04,coffee,A
4340,2020-11-27 10:08:43,coffee,B
4341,2020-11-27 10:09:26,nrj,D
4342,2020-11-27 10:10:06,coffee,C
4343,2020-11-27 10:11:22,coffee,D
4344,2020-11-27 10:16:50,coffee,C
4345,2020-11-27 10:17:25,coffee,B
4346,2020-11-27 10:22:21,coffee,B
4347,2020-11-27 10:23:05,soda,B
4348,2020-11-27 10:23:54,coffee,D
4349,2020-11-27 10:27:51,soda,D
4350,2020-11-27 10:29:41,coffee,C
4351,2020-11-27 10:29:46,coffee,D
4352,2020-11-27 10:29:56,coffee,A
4353,2020-11-27 10:33:18,coffee,B
4354,2020-11-27 10:34:12,coffee,C
4355,2020-11-27 10:34:55,coffee,B
4356,2020-11-27 10:35:06,coffee,C
4357,2020-11-27 10:35:20,coffee,B
4358,2020-11-27 10:36:30,soda,C
4359,2020-11-27 10:37:19,coffee,B
4360,2020-11-27 10:40:22,coffee,B
4361,2020-11-27 10:42:50,coffee,D
4362,2020-11-27 10:43:07,coffee,B
4363,2020-11-27 10:43:42,coffee,D
4364,2020-11-27 10:43:49,coffee,B
4365,2020-11-27 10:45:29,soda,D
4366,2020-11-27 10:45:46,coffee,A
4367,2020-11-27 10:47:11,coffee,D
4368,2020-11-27 10:49:00,coffee,A
4369,2020-11-27 10:50:08,coffee,C
4370,2020-11-27 10:53:53,coffee,C
4371,2020-11-27 10:55:19,soda,C
4372,2020-11-27 10:56:50,coffee,A
4373,2020-11-27 10:57:28,coffee,C
4374,2020-11-27 10:57:32,coffee,B
4375,2020-11-27 10:59:36,coffee,A
4376,2020-11-27 11:00:01,soda,D
4377,2020-11-27 11:00:13,coffee,A
4378,2020-11-27 11:00:16,coffee,A
4379,2020-11-27 11:00:24,coffee,C
4380,2020-11-27 11:03:52,coffee,D
4381,2020-11-27 11:04:32,coffee,B
4382,2020-11-27 11:09:29,coffee,D
4383,2020-11-27 11:10:15,coffee,A
4384,2020-11-27 11:10:59,coffee,A
4385,2020-11-27 11:11:57,soda,D
4386,2020-11-27 11:13:39,coffee,A
4387,2020-11-27 11:15:42,coffee,A
4388,2020-11-27 11:16:08,soda,A
4389,2020-11-27 11:16:59,coffee,C
4390,2020-11-27 11:18:02,coffee,A
4391,2020-11-27 11:18:58,coffee,A
4392,2020-11-27 11:18:59,coffee,A
4393,2020-11-27 11:19:11,coffee,C
4394,2020-11-27 11:20:02,soda,A
4395,2020-11-27 11:21:48,coffee,D
4396,2020-11-27 11:22:50,coffee,C
4397,2020-11-27 11:24:51,coffee,C
4398,2020-11-27 11:25:25,coffee,D
4399,2020-11-27 11:26:24,coffee,D
4400,2020-11-27 11:27:18,coffee,B
4401,2020-11-27 11:30:17,coffee,B
4402,2020-11-27 11:31:37,coffee,A
4403,2020-11-27 11:32:26,coffee,D
4404,2020-11-27 11:32:44,coffee,B
4405,2020-11-27 11:33:10,coffee,B
4406,2020-11-27 11:35:16,coffee,D
4407,2020-11-27 11:36:54,coffee,D
4408,2020-11-27 11:37:46,soda,D
4409,2020-11-27 11:37:49,soda,C
4410,2020-11-27 11:39:34,coffee,B
4411,2020-11-27 11:40:34,coffee,B
4412,2020-11-27 11:40:57,coffee,B
4413,2020-11-27 11:45:04,coffee,D
4414,2020-11-27 11:45:19,coffee,B
4415,2020-11-27 11:46:01,coffee,B
4416,2020-11-27 11:46:30,coffee,A
4417,2020-11-27 11:48:47,coffee,D
4418,2020-11-27 11:50:11,soda,D
4419,2020-11-27 11:51:29,coffee,D
4420,2020-11-27 11:57:19,soda,B
4421,2020-11-27 11:59:14,coffee,B
4422,2020-11-27 12:02:01,coffee,C
4423,2020-11-27 12:02:31,soda,A
4424,2020-11-27 12:02:47,coffee,C
4425,2020-11-27 12:03:50,coffee,B
4426,2020-11-27 12:09:28,coffee,B
4427,2020-11-27 12:09:38,soda,A
4428,2020-11-27 12:11:42,coffee,C
4429,2020-11-27 12:12:16,coffee,D
4430,2020-11-27 12:12:41,coffee,B
4431,2020-11-27 12:13:28,soda,B
4432,2020-11-27 12:14:36,coffee,D
4433,2020-11-27 12:15:48,coffee,A
4434,2020-11-27 12:16:03,coffee,B
4435,2020-11-27 12:18:09,soda,B
4436,2020-11-27 12:18:34,coffee,D
4437,2020-11-27 12:23:42,coffee,A
4438,2020-11-27 12:24:43,coffee,B
4439,2020-11-27 12:26:34,coffee,D
4440,2020-11-27 12:26:47,soda,A
4441,2020-11-27 12:26:59,coffee,B
4442,2020-11-27 12:29:01,coffee,D
4443,2020-11-27 12:30:31,coffee,D
4444,2020-11-27 12:31:24,coffee,C
4445,2020-11-27 12:33:06,coffee,B
4446,2020-11-27 12:35:06,soda,D
4447,2020-11-27 12:37:41,coffee,C
4448,2020-11-27 12:38:20,coffee,B
4449,2020-11-27 12:40:28,soda,D
4450,2020-11-27 12:43:51,coffee,C
4451,2020-11-27 12:46:01,coffee,D
4452,2020-11-27 12:49:35,coffee,C
4453,2020-11-27 12:51:53,coffee,D
4454,2020-11-27 12:53:02,coffee,C
4455,2020-11-27 12:54:26,soda,B
4456,2020-11-27 12:54:40,coffee,D
4457,2020-11-27 12:59:57,coffee,A
4458,2020-11-27 13:01:59,coffee,A
4459,2020-11-27 13:04:14,soda,D
4460,2020-11-27 13:12:41,coffee,B
4461,2020-11-27 13:13:50,coffee,C
4462,2020-11-27 13:14:34,coffee,B
4463,2020-11-27 13:16:12,soda,D
4464,2020-11-27 13:17:10,coffee,D
4465,2020-11-27 13:25:22,coffee,D
4466,2020-11-27 13:26:22,coffee,D
4467,2020-11-27 13:28:35,coffee,D
4468,2020-11-27 13:29:18,nrj,B
4469,2020-11-27 13:29:39,coffee,B
4470,2020-11-27 13:30:03,coffee,C
4471,2020-11-27 13:33:34,soda,C
4472,2020-11-27 13:34:58,coffee,D
4473,2020-11-27 13:37:33,soda,D
4474,2020-11-27 13:38:02,soda,A
4475,2020-11-27 13:38:22,coffee,B
4476,2020-11-27 13:38:44,coffee,B
4477,2020-11-27 13:38:51,soda,A
4478,2020-11-27 13:40:59,coffee,B
4479,2020-11-27 13:41:05,soda,B
4480,2020-11-27 13:45:36,coffee,B
4481,2020-11-27 13:48:42,coffee,B
4482,2020-11-27 13:50:38,coffee,B
4483,2020-11-27 13:52:45,coffee,D
4484,2020-11-27 13:55:30,coffee,D
4485,2020-11-27 13:58:44,nrj,A
4486,2020-11-27 14:00:25,coffee,C
4487,2020-11-27 14:01:41,soda,B
4488,2020-11-27 14:03:05,soda,D
4489,2020-11-27 14:03:06,coffee,B
4490,2020-11-27 14:03:29,coffee,C
4491,2020-11-27 14:09:21,coffee,C
4492,2020-11-27 14:15:24,coffee,D
4493,2020-11-27 14:17:43,coffee,B
4494,2020-11-27 14:20:19,soda,A
4495,2020-11-27 14:22:00,coffee,B
4496,2020-11-27 14:25:30,coffee,C
4497,2020-11-27 14:32:36,soda,D
4498,2020-11-27 14:34:13,coffee,A
4499,2020-11-27 14:35:45,soda,A
4500,2020-11-27 14:37:36,coffee,B
4501,2020-11-27 14:40:50,soda,B
4502,2020-11-27 14:43:09,soda,C
4503,2020-11-27 14:43:43,soda,D
4504,2020-11-27 14:43:43,coffee,C
4505,2020-11-27 14:44:48,coffee,B
4506,2020-11-27 14:45:56,nrj,D
4507,2020-11-27 14:46:40,nrj,A
4508,2020-11-27 15:00:11,coffee,A
4509,2020-11-27 15:00:37,nrj,B
4510,2020-11-27 15:04:21,coffee,B
4511,2020-11-27 15:05:41,soda,D
4512,2020-11-27 15:10:05,nrj,B
4513,2020-11-27 15:15:20,coffee,A
4514,2020-11-27 15:16:45,coffee,C
4515,2020-11-27 15:22:39,soda,B
4516,2020-11-27 15:27:08,coffee,D
4517,2020-11-27 15:27:19,coffee,B
4518,2020-11-27 15:29:28,soda,B
4519,2020-11-27 15:34:03,coffee,B
4520,2020-11-27 15:35:49,coffee,B
4521,2020-11-27 15:36:35,nrj,B
4522,2020-11-27 15:40:58,coffee,D
4523,2020-11-27 15:45:02,nrj,D
4524,2020-11-27 15:50:11,coffee,D
4525,2020-11-27 15:51:20,coffee,A
4526,2020-11-27 15:53:16,coffee,D
4527,2020-11-27 15:54:04,soda,A
4528,2020-11-27 15:55:38,nrj,B
4529,2020-11-27 15:58:29,soda,B
4530,2020-11-27 16:05:43,coffee,C
4531,2020-11-27 16:06:17,soda,A
4532,2020-11-27 16:06:40,soda,B
4533,2020-11-27 16:06:51,nrj,D
4534,2020-11-27 16:07:39,coffee,B
4535,2020-11-27 16:10:07,soda,B
4536,2020-11-27 16:11:32,coffee,D
4537,2020-11-27 16:15:10,soda,A
4538,2020-11-27 16:16:39,nrj,D
4539,2020-11-27 16:21:43,soda,B
4540,2020-11-27 16:27:29,soda,C
4541,2020-11-27 16:28:48,nrj,B
4542,2020-11-27 16:32:56,nrj,D
4543,2020-11-27 16:34:04,coffee,A
4544,2020-11-27 16:35:58,nrj,B
4545,2020-11-27 16:44:18,soda,D
4546,2020-11-27 16:50:42,soda,B
4547,2020-11-27 16:51:46,nrj,C
4548,2020-11-27 16:54:11,coffee,B
4549,2020-11-27 16:55:04,soda,A
4550,2020-11-27 17:04:04,coffee,A
4551,2020-11-27 17:07:02,soda,D
4552,2020-11-27 17:09:52,nrj,D
4553,2020-11-27 17:15:20,soda,D
4554,2020-11-27 17:16:47,coffee,C
4555,2020-11-27 17:17:41,coffee,D
4556,2020-11-27 17:24:50,nrj,D
4557,2020-11-27 17:25:12,soda,D
4558,2020-11-27 17:29:31,soda,D
4559,2020-11-27 17:38:16,soda,B
4560,2020-11-27 17:41:05,coffee,D
4561,2020-11-27 17:51:01,coffee,A
4562,2020-11-27 17:52:48,nrj,B
4563,2020-11-27 17:59:13,coffee,C
4564,2020-11-27 18:00:11,soda,B
4565,2020-11-27 18:05:13,soda,C
4566,2020-11-27 18:05:58,coffee,B
4567,2020-11-27 18:07:36,nrj,B
4568,2020-11-27 18:10:01,nrj,B
4569,2020-11-27 18:10:58,nrj,B
4570,2020-11-27 18:12:02,nrj,B
4571,2020-11-27 18:12:03,soda,A
4572,2020-11-27 18:13:28,nrj,D
4573,2020-11-27 18:16:19,nrj,D
4574,2020-11-27 18:24:56,nrj,B
4575,2020-11-27 18:27:42,soda,B
4576,2020-11-27 18:29:59,soda,B
4577,2020-11-27 18:42:33,nrj,A
4578,2020-11-27 18:50:41,soda,B
4579,2020-11-27 18:56:19,soda,C
4580,2020-11-27 18:56:38,nrj,C
4581,2020-11-27 19:06:40,soda,B
4582,2020-11-27 19:07:18,coffee,B
4583,2020-11-27 19:12:52,nrj,B
4584,2020-11-27 19:13:35,nrj,B
4585,2020-11-27 19:18:26,soda,B
4586,2020-11-27 19:20:22,coffee,D
4587,2020-11-27 19:24:39,soda,C
4588,2020-11-27 19:29:00,nrj,B
4589,2020-11-27 19:35:13,coffee,B
4590,2020-11-27 19:37:29,nrj,B
4591,2020-11-27 19:40:51,soda,A
4592,2020-11-27 19:41:58,nrj,D
4593,2020-11-27 19:44:07,nrj,A
4594,2020-11-27 19:47:23,nrj,B
4595,2020-11-27 19:47:46,nrj,B
4596,2020-11-27 19:56:41,nrj,D
4597,2020-11-27 19:56:42,nrj,B
4598,2020-11-27 20:02:08,soda,D
4599,2020-11-27 20:02:20,nrj,D
4600,2020-11-27 20:06:19,soda,D
4601,2020-11-27 20:20:31,nrj,B
4602,2020-11-27 20:26:09,nrj,B
4603,2020-11-27 20:27:39,nrj,D
4604,2020-11-27 20:34:00,soda,D
4605,2020-11-27 20:38:33,soda,B
4606,2020-11-27 20:52:28,nrj,A
4607,2020-11-27 20:57:27,soda,C
4608,2020-11-27 20:57:31,nrj,B
4609,2020-11-27 21:02:03,nrj,B
4610,2020-11-27 21:06:52,soda,A
4611,2020-11-27 21:07:22,soda,A
4612,2020-11-27 21:13:28,soda,C
4613,2020-11-27 21:17:31,nrj,A
4614,2020-11-27 21:23:53,soda,B
4615,2020-11-27 21:32:42,nrj,B
4616,2020-11-27 21:38:43,nrj,D
4617,2020-11-27 21:40:25,soda,A
4618,2020-11-27 21:40:26,nrj,B
4619,2020-11-27 21:46:54,soda,C
4620,2020-11-27 21:53:19,soda,D
4621,2020-11-27 21:54:06,soda,A
4622,2020-11-27 22:07:44,soda,B
4623,2020-11-27 22:12:13,nrj,D
4624,2020-11-27 22:15:53,coffee,C
4625,2020-11-27 22:18:07,soda,C
4626,2020-11-27 22:19:11,soda,A
4627,2020-11-27 22:28:49,nrj,D
4628,2020-11-27 22:29:35,nrj,B
4629,2020-11-27 22:34:41,soda,A
4630,2020-11-27 22:51:22,soda,B
4631,2020-11-27 23:08:41,coffee,D
4632,2020-11-27 23:17:57,nrj,D
4633,2020-11-27 23:26:48,coffee,D
4634,2020-11-27 23:43:59,nrj,B
4635,2020-11-28 00:07:18,soda,B
4636,2020-11-28 00:32:57,soda,A
4637,2020-11-28 01:03:00,soda,A
4638,2020-11-28 01:13:22,nrj,A
4639,2020-11-28 01:34:10,coffee,D
4640,2020-11-28 01:39:34,soda,B
4641,2020-11-28 05:00:09,soda,C
4642,2020-11-28 05:04:45,coffee,A
4643,2020-11-28 05:07:43,coffee,C
4644,2020-11-28 05:14:45,coffee,C
4645,2020-11-28 05:16:51,coffee,B
4646,2020-11-28 05:29:10,coffee,B
4647,2020-11-28 05:33:22,coffee,B
4648,2020-11-28 05:37:00,soda,A
4649,2020-11-28 05:39:23,soda,B
4650,2020-11-28 05:48:47,coffee,B
4651,2020-11-28 06:06:17,soda,D
4652,2020-11-28 06:10:30,coffee,A
4653,2020-11-28 06:12:53,soda,D
4654,2020-11-28 06:14:49,coffee,A
4655,2020-11-28 06:17:36,coffee,B
4656,2020-11-28 06:18:51,coffee,B
4657,2020-11-28 06:23:56,coffee,C
4658,2020-11-28 06:25:24,soda,A
4659,2020-11-28 06:30:46,coffee,A
4660,2020-11-28 06:33:26,coffee,C
4661,2020-11-28 06:34:31,coffee,C
4662,2020-11-28 06:34:31,soda,D
4663,2020-11-28 06:47:46,soda,C
4664,2020-11-28 06:48:24,coffee,C
4665,2020-11-28 06:57:12,coffee,B
4666,2020-11-28 06:58:21,coffee,D
4667,2020-11-28 07:02:24,coffee,B
4668,2020-11-28 07:04:22,soda,B
4669,2020-11-28 07:06:10,coffee,A
4670,2020-11-28 07:10:51,soda,A
4671,2020-11-28 07:13:52,coffee,B
4672,2020-11-28 07:13:57,coffee,A
4673,2020-11-28 07:17:09,coffee,A
4674,2020-11-28 07:33:50,coffee,D
4675,2020-11-28 07:37:59,soda,D
4676,2020-11-28 07:39:37,coffee,C
4677,2020-11-28 07:45:30,coffee,B
4678,2020-11-28 08:01:08,coffee,D
4679,2020-11-28 08:02:48,coffee,A
4680,2020-11-28 08:03:44,coffee,C
4681,2020-11-28 08:14:51,soda,A
4682,2020-11-28 08:15:28,coffee,B
4683,2020-11-28 08:20:35,coffee,C
4684,2020-11-28 08:20:55,coffee,B
4685,2020-11-28 08:34:49,coffee,A
4686,2020-11-28 08:41:17,coffee,B
4687,2020-11-28 08:44:42,coffee,A
4688,2020-11-28 08:53:15,coffee,D
4689,2020-11-28 08:54:23,coffee,C
4690,2020-11-28 09:11:21,coffee,D
4691,2020-11-28 09:12:24,coffee,C
4692,2020-11-28 09:17:14,coffee,D
4693,2020-11-28 09:18:55,coffee,C
4694,2020-11-28 09:19:07,coffee,B
4695,2020-11-28 09:21:56,coffee,A
4696,2020-11-28 09:23:19,coffee,C
4697,2020-11-28 09:27:10,soda,D
4698,2020-11-28 09:30:25,coffee,A
4699,2020-11-28 09:30:27,soda,D
4700,2020-11-28 09:34:35,coffee,B
4701,2020-11-28 09:39:20,coffee,A
4702,2020-11-28 09:42:07,coffee,B
4703,2020-11-28 09:43:29,soda,D
4704,2020-11-28 09:44:55,coffee,B
4705,2020-11-28 09:47:18,coffee,C
4706,2020-11-28 09:55:59,coffee,A
4707,2020-11-28 09:59:25,coffee,C
4708,2020-11-28 10:08:06,coffee,C
4709,2020-11-28 10:08:13,coffee,D
4710,2020-11-28 10:09:28,coffee,A
4711,2020-11-28 10:20:28,coffee,A
4712,2020-11-28 10:23:50,soda,D
4713,2020-11-28 10:24:39,coffee,C
4714,2020-11-28 10:47:47,soda,B
4715,2020-11-28 10:50:58,coffee,C
4716,2020-11-28 10:53:00,coffee,D
4717,2020-11-28 10:53:25,coffee,D
4718,2020-11-28 10:54:13,coffee,A
4719,2020-11-28 10:55:26,coffee,D
4720,2020-11-28 10:57:44,coffee,C
4721,2020-11-28 10:58:10,soda,A
4722,2020-11-28 11:02:42,coffee,A
4723,2020-11-28 11:03:59,soda,A
4724,2020-11-28 11:07:49,coffee,B
4725,2020-11-28 11:08:51,coffee,C
4726,2020-11-28 11:11:25,coffee,C
4727,2020-11-28 11:11:52,coffee,D
4728,2020-11-28 11:13:02,coffee,C
4729,2020-11-28 11:14:03,coffee,C
4730,2020-11-28 11:14:45,coffee,C
4731,2020-11-28 11:16:44,nrj,A
4732,2020-11-28 11:16:54,coffee,D
4733,2020-11-28 11:20:01,soda,D
4734,2020-11-28 11:20:26,coffee,C
4735,2020-11-28 11:21:12,coffee,B
4736,2020-11-28 11:22:59,coffee,C
4737,2020-11-28 11:31:52,soda,A
4738,2020-11-28 11:34:30,coffee,A
4739,2020-11-28 11:40:52,soda,C
4740,2020-11-28 11:47:43,soda,D
4741,2020-11-28 11:50:27,coffee,C
4742,2020-11-28 11:54:07,coffee,D
4743,2020-11-28 12:00:09,soda,B
4744,2020-11-28 12:02:36,soda,D
4745,2020-11-28 12:06:05,coffee,C
4746,2020-11-28 12:10:10,coffee,B
4747,2020-11-28 12:21:04,soda,A
4748,2020-11-28 12:25:51,soda,A
4749,2020-11-28 12:29:15,coffee,A
4750,2020-11-28 12:30:26,coffee,B
4751,2020-11-28 12:46:40,coffee,D
4752,2020-11-28 12:50:39,coffee,B
4753,2020-11-28 12:51:00,coffee,C
4754,2020-11-28 12:51:13,soda,A
4755,2020-11-28 12:53:04,soda,B
4756,2020-11-28 13:01:58,coffee,D
4757,2020-11-28 13:02:54,coffee,A
4758,2020-11-28 13:07:07,soda,C
4759,2020-11-28 13:35:37,coffee,C
4760,2020-11-28 13:37:30,coffee,D
4761,2020-11-28 13:42:02,coffee,B
4762,2020-11-28 13:42:07,coffee,A
4763,2020-11-28 13:45:42,nrj,A
4764,2020-11-28 13:52:36,soda,C
4765,2020-11-28 13:58:34,coffee,D
4766,2020-11-28 14:05:08,soda,B
4767,2020-11-28 14:05:55,soda,A
4768,2020-11-28 14:19:45,coffee,B
4769,2020-11-28 14:22:24,coffee,B
4770,2020-11-28 14:26:44,coffee,B
4771,2020-11-28 14:29:16,coffee,A
4772,2020-11-28 14:37:35,coffee,A
4773,2020-11-28 14:42:21,coffee,A
4774,2020-11-28 14:43:14,coffee,D
4775,2020-11-28 14:43:52,coffee,D
4776,2020-11-28 14:45:09,nrj,D
4777,2020-11-28 14:47:32,coffee,B
4778,2020-11-28 14:50:18,coffee,C
4779,2020-11-28 14:50:24,soda,A
4780,2020-11-28 14:53:36,soda,C
4781,2020-11-28 15:03:12,coffee,D
4782,2020-11-28 15:06:11,coffee,D
4783,2020-11-28 15:06:21,coffee,A
4784,2020-11-28 15:13:57,soda,D
4785,2020-11-28 15:14:17,soda,C
